"RowNumber","AnimalName","AnimalGender","AnimalBirthMonth","BreedName","Borough","ZipCode","CommunityDistrict","CensusTract2010","NTA","CityCouncilDistrict","CongressionalDistrict","StateSenatorialDistrict","LicenseIssuedDate","LicenseExpiredDate"
81725,"GOZER","M","1/1/2013 0:00","Labrador Retriever","Manhattan",10025,107,"177","MN12",6,10,30,"6/20/2016","5/14/2017"
36779,"NENA","F","2/1/2004 0:00","Dachshund Smooth Coat","Brooklyn",11215,306,"151","BK37",39,9,21,"10/20/2015","10/31/2016"
121503,"NIKE","F","1/1/2010 0:00","Labrador Retriever Crossbreed","Manhattan",10036,104,"121","MN15",3,10,27,"12/28/2016","1/17/2018"
17392,"SHALYN ","F","7/1/2009 0:00","Labrador Retriever Crossbreed","Queens",11101,401,"25","QN68",26,12,12,"5/14/2015","3/1/2016"
86714,"MAVERICK","M","4/1/2012 0:00","Labrador Retriever","Manhattan",10075,108,"142","MN40",4,12,28,"7/12/2016","8/8/2017"
114233,"PENNY","F","10/1/2010 0:00","Welsh Corgi, Cardigan","Manhattan",10023,107,"161","MN12",6,10,29,"11/13/2016","11/13/2017"
84544,"JADE","F","6/1/2004 0:00","American Pit Bull Mix / Pit Bull Mix","Manhattan",10009,103,"20","MN28",2,7,26,"7/1/2016","7/1/2017"
29020,"TEQUILA ","F","3/1/2004 0:00","Poodle, Toy","Queens",11104,402,"18101","QN31",26,14,12,"8/13/2015","8/30/2016"
22460,"LUCKY","M","6/1/2010 0:00","Yorkshire Terrier","Queens",11432,408,"448","QN35",24,5,14,"6/23/2015","6/23/2016"
104042,"LUNA","F","12/1/2014 0:00","American Pit Bull Terrier/Pit Bull","Staten Island",10309,503,"226","SI11",51,11,24,"9/21/2016","10/30/2017"
99859,"COMET","M","6/1/2016 0:00","Siberian Husky Crossbreed","Queens",11373,404,"469","QN29",25,14,13,"9/5/2016","9/5/2017"
29582,"HOLLY ","F","3/1/2013 0:00","Border Terrier","Queens",11106,401,"53","QN70",22,12,12,"8/16/2015","8/14/2017"
81976,"TRIXIE","F","1/1/2006 0:00","Unknown","Manhattan",11363,411,"1483","QN45",19,3,11,"6/21/2016","7/23/2017"
18530,"BLUE","M","5/1/2014 0:00","German Wirehaired Pointer","Brooklyn",11222,301,"575","BK76",33,12,18,"5/25/2015","5/25/2016"
34802,"MEGARA","F","7/1/2015 0:00","Maltese","Manhattan",10128,108,"14802","MN40",4,12,28,"10/2/2015","10/2/2016"
30403,"N/A","M","4/1/2015 0:00","Maltese Crossbreed","Queens",11372,403,"281","QN28",25,14,13,"8/23/2015","8/23/2016"
43452,"OLIVE","F","1/1/2007 0:00","Boxer","Manhattan",10023,107,"159","MN14",6,10,29,"12/16/2015","1/7/2017"
90669,"CHEWBACCA ","M","5/1/2016 0:00","French Bulldog","Manhattan",10024,107,"173","MN12",6,10,29,"7/25/2016","7/25/2017"
34259,"PATCHES ","F","1/1/2003 0:00","Unknown","Queens",11364,411,"129104","QN42",23,6,11,"9/27/2015","9/29/2016"
17128,"REDWING ","M","10/1/2009 0:00","Irish Setter","Manhattan",10014,102,"69","MN23",3,10,27,"5/13/2015","6/1/2016"
116007,"NINA","F","3/1/2011 0:00","Unknown","Brooklyn",11238,302,"181","BK68",35,8,25,"11/21/2016","12/12/2017"
79784,"ABIGAIL","F","2/1/2002 0:00","Chihuahua","Queens",11366,NA,"NULL","NULL",NA,NA,NA,"6/13/2016","7/12/2017"
55458,"SHUMAI ","F","11/1/2008 0:00","Shih Tzu","Manhattan",10002,103,"2201","MN28",2,7,26,"2/26/2016","4/9/2017"
69317,"COSITA ","F","4/1/2012 0:00","Yorkshire Terrier Crossbreed","Brooklyn",11208,305,"117202","BK83",37,7,18,"4/29/2016","4/29/2017"
64244,"STARK ","M","6/1/2015 0:00","Siberian Husky","Staten Island",10301,501,"3","SI22",49,11,23,"4/8/2016","4/8/2021"
15250,"PEEK-A-BOO","F","1/1/2003 0:00","Shih Tzu","Queens",11378,405,"513","QN30",30,6,15,"4/29/2015","5/30/2016"
17275,"SMOKEY","F","1/1/2010 0:00","Yorkshire Terrier","Queens",11421,409,"2","QN53",30,7,12,"5/13/2015","5/13/2016"
91213,"MIMI ","F","1/1/2004 0:00","Unknown","Brooklyn",11233,316,"369","BK79",37,8,25,"7/28/2016","8/30/2017"
29538,"ZIGGY","M","7/1/2008 0:00","Shih Tzu","Bronx",10457,206,"36902","BX17",17,15,33,"8/16/2015","8/16/2016"
56539,"BUSTER ","M","1/1/2004 0:00","Unknown","Staten Island",10312,503,"15602","SI01",51,11,24,"3/3/2016","3/1/2017"
35583,"SHADOW","M","5/1/2015 0:00","Yorkshire Terrier Crossbreed","Bronx",10451,204,"18301","BX14",16,15,32,"10/9/2015","10/9/2020"
70552,"CODY","M","2/1/2012 0:00","Shih Tzu","Bronx",10472,209,"78","BX59",18,15,34,"5/5/2016","6/6/2017"
62814,"KEEVA","F","11/1/2015 0:00","Dalmatian","Manhattan",10010,106,"66","MN20",2,12,28,"4/1/2016","4/1/2017"
96362,"ESCHER","M","5/1/2009 0:00","German Shepherd Crossbreed","Manhattan",10128,108,"154","MN32",5,12,28,"8/17/2016","7/16/2017"
10664,"LEA","F","1/1/2011 0:00","Shiba Inu","Manhattan",10029,111,"172","MN33",8,13,29,"3/28/2015","3/13/2016"
15561,"SHADOW ","M","12/1/2001 0:00","Chow Chow","Queens",11102,401,"83","QN71",22,12,12,"5/1/2015","5/1/2016"
81099,"MIDNIGHT","F","4/1/2003 0:00","Labradoodle","Manhattan",10023,107,"153","MN14",6,10,27,"6/17/2016","5/21/2017"
48267,"PENNY","F","8/1/2014 0:00","Unknown","Manhattan",10009,106,"44","MN50",4,12,27,"1/19/2016","1/19/2017"
54546,"MUFASA","M","10/1/2013 0:00","Pug","Manhattan",10028,108,"140","MN40",4,12,28,"2/22/2016","12/2/2016"
65849,"GLACIER","M","1/1/2012 0:00","Siberian Husky","Bronx",10472,209,"44","BX55",18,15,32,"4/16/2016","3/25/2017"
89863,"TAZ","M","4/1/2016 0:00","American Pit Bull Terrier/Pit Bull","Brooklyn",11212,316,"894","BK81",41,9,20,"7/22/2016","7/22/2017"
55928,"LADY","F","1/1/2016 0:00","Chihuahua","Brooklyn",11217,306,"131","BK37",39,7,25,"2/29/2016","2/28/2017"
69953,"CHLOE","F","1/1/2009 0:00","Yorkshire Terrier","Manhattan",10034,112,"299","MN01",10,13,31,"5/3/2016","5/3/2018"
68121,"AKIRA ","F","5/1/2014 0:00","Shiba Inu","Manhattan",10016,106,"88","MN19",4,12,27,"4/25/2016","4/25/2018"
50491,"ROVER","M","12/1/2007 0:00","Coonhound, Black and Tan","Manhattan",10010,105,"56","MN13",2,12,28,"2/1/2016","4/19/2017"
11747,"TONKA","M","1/1/2008 0:00","Puggle","Staten Island",10309,503,"198","SI01",51,11,24,"4/6/2015","4/30/2016"
67013,"LUNA","F","12/1/2008 0:00","Keeshond","Manhattan",10014,102,"69","MN23",3,10,27,"4/20/2016","7/2/2017"
91669,"BUGSY","M","10/1/2006 0:00","Shih Tzu","Brooklyn",11222,301,"561","BK76",33,12,26,"7/30/2016","6/7/2018"
36951,"LEO ","M","8/1/2004 0:00","Pekingese","Staten Island",10312,503,"176","SI01",51,11,24,"10/21/2015","4/28/2018"
81904,"PHOEBE","F","5/1/2014 0:00","American Pit Bull Mix / Pit Bull Mix","Queens",11104,402,"18102","QN31",26,14,12,"6/21/2016","6/21/2017"
75352,"ROWLEY ","F","10/1/2015 0:00","Cane Corso","Brooklyn",11216,303,"251","BK75",36,8,25,"5/24/2016","5/24/2017"
35342,"NAME NOT PROVIDED","F","8/1/2015 0:00","Beagle","Queens",11372,403,"285","QN28",25,14,13,"10/7/2015","10/7/2016"
6480,"N/A","M","12/1/2014 0:00","Shiba Inu","Brooklyn",11249,301,"555","BK73",33,12,26,"2/19/2015","2/19/2016"
2737,"BALOO","M","9/1/2014 0:00","Labrador Retriever","Manhattan",10029,111,"164","MN33",8,13,29,"1/12/2015","1/12/2016"
65760,"YOPIE","M","2/1/2016 0:00","Chihuahua","Queens",11368,404,"43701","QN25",21,14,13,"4/15/2016","4/15/2017"
21354,"LULU","F","5/1/2008 0:00","Poodle, Toy","Manhattan",10023,107,"153","MN14",6,10,27,"6/16/2015","1/13/2016"
59841,"NIKO","M","1/1/2006 0:00","Unknown","STATEN IS",10312,503,"17010","SI48",51,11,24,"3/18/2016","4/29/2017"
108419,"CHLOE","F","8/1/2015 0:00","Black and Tan Coonhound","Bronx",10453,205,"24501","BX36",14,15,29,"10/13/2016","10/13/2017"
59302,"ROSCO","M","5/1/2008 0:00","American Pit Bull Terrier/Pit Bull","Brooklyn",11234,318,"700","BK45",46,8,19,"3/16/2016","3/16/2017"
114797,"AKIBA ","F","8/1/2015 0:00","Beagle","Brooklyn",11207,305,"1078","BK82",42,8,19,"11/15/2016","10/23/2017"
108768,"AMINA","F","1/1/2016 0:00","American Pit Bull Terrier/Pit Bull","Brooklyn",11236,318,"1034","BK50",46,8,19,"10/15/2016","10/15/2017"
80131,"TIMOSHA","M","1/1/2012 0:00","Yorkshire Terrier","Queens",11693,414,"94203","QN12",32,5,15,"6/14/2016","6/2/2017"
71190,"SANDY","F","9/1/2007 0:00","Chihuahua","Brooklyn",11231,306,"85","BK33",38,7,25,"5/9/2016","5/13/2017"
19430,"SCOUT","F","12/1/2014 0:00","Miniature Schnauzer","Brooklyn",11201,306,"49","BK33",39,7,26,"6/1/2015","6/1/2019"
1137,"ANGEL","M","12/1/2006 0:00","Welsh Corgi, Cardigan","Brooklyn",11207,305,"114202","BK83",37,7,18,"12/13/2014","12/13/2016"
82304,"KAIRO","M","1/1/2006 0:00","Unknown","Manhattan",10027,110,"226","MN03",9,13,30,"6/22/2016","7/30/2017"
17805,"CARGO","M","12/1/2008 0:00","Welsh Corgi, Cardigan","Manhattan",10019,104,"133","MN15",3,10,27,"5/18/2015","5/2/2016"
87310,"CAPELLINI","M","4/1/2010 0:00","Lagotto Romagnolo","Brooklyn",11231,306,"75","BK33",39,7,25,"7/13/2016","8/31/2017"
38611,"DIAMOND ","F","1/1/2007 0:00","Unknown","Manhattan",10002,103,"1002","MN28",2,7,26,"11/5/2015","10/30/2016"
24407,"MISTER","M","3/1/2003 0:00","Australian Cattledog","Queens",11105,401,"137","QN72",22,14,13,"7/8/2015","7/28/2016"
38794,"UNKNOWN","F","7/1/2015 0:00","Chihuahua Crossbreed","Manhattan",10013,101,"39","MN24",1,10,26,"11/6/2015","11/6/2016"
44094,"MILLIE ","F","2/1/2011 0:00","Yorkshire Terrier","Manhattan",10017,106,"92","MN19",4,12,28,"12/21/2015","12/21/2016"
102043,"STELLA","F","5/1/2011 0:00","Pug","Manhattan",10025,107,"183","MN12",6,10,30,"9/14/2016","8/16/2017"
55626,"FLUFFY ","M","12/1/2009 0:00","Maltese","Queens",11385,405,"547","QN20",34,7,12,"2/27/2016","2/27/2017"
38583,"SERENITY","F","2/1/2011 0:00","Pomeranian","Manhattan",10011,102,"63","MN23",3,10,27,"11/5/2015","11/2/2017"
94120,"HANK","M","2/1/2016 0:00","Poodle Crossbreed","Manhattan",10011,104,"81","MN13",3,12,27,"8/9/2016","8/9/2021"
92932,"CHIP","M","12/1/2004 0:00","Shih Tzu","Queens",11422,413,"664","QN05",31,5,10,"8/5/2016","9/11/2017"
114777,"SKIP","F","9/1/2011 0:00","Dachshund, Long Haired Miniature","Manhattan",10023,107,"145","MN14",3,10,27,"11/15/2016","12/20/2017"
6029,"JP","M","9/1/2009 0:00","Unknown","Queens",11372,403,"287","QN28",25,14,13,"2/15/2015","1/25/2016"
103555,"CJ","M","10/1/2011 0:00","Yorkshire Terrier","Manhattan",10033,112,"265","MN36",10,13,31,"9/20/2016","11/2/2018"
54547,"MUFASA","M","10/1/2013 0:00","Pug","Manhattan",10028,108,"140","MN40",4,12,28,"2/22/2016","12/2/2017"
92269,"HAYLEY","F","2/1/2016 0:00","Anatolian Shepherd Dog","Brooklyn",11222,301,"571","BK76",33,12,26,"8/2/2016","8/2/2017"
119349,"MAX","M","9/1/2015 0:00","Havanese","Queens",11377,402,"235","QN31",26,14,12,"12/13/2016","11/15/2017"
25476,"NINA","F","1/1/2011 0:00","Poodle, Toy","Brooklyn",11216,308,"313","BK61",36,8,25,"7/17/2015","8/12/2016"
49628,"MOLLY ","F","1/1/2006 0:00","Shetland Sheepdog","Staten Island",10310,501,"141","SI22",49,11,23,"1/27/2016","2/28/2017"
61011,"ELSA","F","1/1/2015 0:00","Dachshund","Manhattan",10075,108,"140","MN40",5,12,28,"3/24/2016","3/24/2017"
87798,"DJ","M","1/1/2015 0:00","Shih Tzu Crossbreed","BRONX",10456,204,"17902","BX14",16,15,29,"7/14/2016","8/26/2017"
105940,"LOUIE","M","11/1/2008 0:00","Bull Dog, English","Brooklyn",11217,302,"39","BK38",33,8,25,"9/30/2016","10/24/2017"
12807,"SHELBY","F","10/1/2013 0:00","Collie Crossbreed","Staten Island",10305,595,"18","SI14",50,11,23,"4/14/2015","4/14/2016"
76733,"NAME NOT PROVIDED","F","2/1/2016 0:00","Maltese Crossbreed","Queens",11370,403,"337","QN28",25,14,13,"5/31/2016","5/31/2017"
94988,"SNOOPY","M","10/1/2007 0:00","Labrador Retriever","Staten Island",10306,503,"13204","SI25",50,11,24,"8/11/2016","9/14/2017"
34906,"MOLLY","F","5/1/2009 0:00","Rottweiler","Queens",11694,414,"94201","QN10",32,5,10,"10/3/2015","11/6/2016"
45293,"ODIN","M","8/1/2015 0:00","American Staffordshire Terrier ","Manhattan",10039,110,"24302","MN03",9,13,30,"12/31/2015","12/31/2016"
88075,"ZIGGY","F","1/1/2008 0:00","Unknown","Manhattan",10001,104,"111","MN13",3,10,27,"7/15/2016","9/10/2017"
61942,"BELLA ","F","2/1/2015 0:00","German Shepherd Dog","Queens",11427,413,"552","QN34",23,5,14,"3/29/2016","5/26/2017"
69472,"UNKNOWN","F","11/1/2015 0:00","Shih Tzu Crossbreed","Manhattan",10012,102,"65","MN23",1,10,26,"4/30/2016","4/30/2017"
80486,"SPARKY","M","2/1/2015 0:00","Yorkshire Terrier","Brooklyn",11234,318,"69602","BK45",46,8,19,"6/15/2016","6/15/2017"
26174,"TUCKER","M","3/1/2013 0:00","Labrador Retriever","Manhattan",10024,107,"173","MN12",6,10,30,"7/23/2015","6/29/2017"
87647,"TRINITY ","F","11/1/2004 0:00","Jack Russell Terrier","Manhattan",10128,108,"15801","MN40",4,12,28,"7/14/2016","2/28/2017"
102917,"PUMPKIN ","F","5/1/2012 0:00","Poodle, Toy","Queens",11356,407,"947","QN23",19,14,11,"9/17/2016","9/20/2017"
391,"COCO","F","12/1/2011 0:00","Labradoodle","Manhattan",10065,108,"118","MN31",4,12,28,"10/11/2014","10/11/2017"
23549,"BEIGNET ","F","10/1/2014 0:00","French Bulldog","Manhattan",10011,105,"54","MN13",3,12,28,"7/1/2015","7/1/2016"
108942,"BELLA","F","8/1/2014 0:00","Pekingese","Brooklyn",11207,305,"1110","BK82",42,8,19,"10/16/2016","10/16/2021"
62765,"LALA","F","7/1/2015 0:00","Yorkshire Terrier","Queens",11432,412,"236","QN35",24,5,14,"4/1/2016","4/1/2019"
50842,"BERNIE ","M","1/1/2002 0:00","Unknown","Manhattan",10014,102,"67","MN23",3,10,27,"2/2/2016","3/30/2017"
107226,"OSCAR","M","3/1/2008 0:00","Schnauzer, Miniature","Brooklyn",11224,313,"350","BK23",48,8,23,"10/6/2016","11/24/2017"
68547,"MAX","M","8/1/2015 0:00","Jack Russell Terrier","Queens",11106,NA,"NULL","NULL",NA,NA,NA,"4/27/2016","4/27/2021"
112157,"SHORTY","M","2/1/2013 0:00","American Pit Bull Terrier/Pit Bull","Queens",11378,405,"66701","QN21",30,6,15,"11/1/2016","10/17/2017"
14109,"BENNY ","M","8/1/2014 0:00","Dachshund Smooth Coat Miniature","Queens",11372,403,"289","QN28",25,14,13,"4/22/2015","4/22/2020"
108471,"CASEY","M","5/1/2011 0:00","Poodle, Miniature","Staten Island",10312,503,"17011","SI01",51,11,24,"10/14/2016","11/25/2017"
15192,"NAHLA","F","1/1/2006 0:00","Unknown","Staten Island",10314,502,"27702","SI24",51,11,24,"4/29/2015","5/2/2016"
15297,"LUCA","M","3/1/2008 0:00","Pomeranian","Manhattan",10014,102,"69","MN23",3,10,27,"4/30/2015","4/30/2016"
96081,"PRINCESS","F","2/1/2004 0:00","Maltese","Queens",11362,411,"152901","QN45",23,3,11,"8/16/2016","7/30/2017"
80855,"LUCY","F","2/1/2012 0:00","Maltese","Queens",11428,413,"562","QN34",23,5,11,"6/16/2016","6/18/2017"
18470,"SPARKY","M","2/1/2015 0:00","Yorkshire Terrier","Brooklyn",11234,318,"69602","BK45",46,8,19,"5/23/2015","5/23/2016"
100149,"GRAYSON","M","1/1/2016 0:00","Australian Shepherd","Queens",11377,402,"18502","QN31",26,14,12,"9/6/2016","9/6/2017"
47402,"SHEA","F","5/1/2014 0:00","American Staffordshire Terrier ","Queens",11414,410,"884","QN57",32,8,15,"1/14/2016","11/28/2016"
42271,"BESSIE","M","10/1/2010 0:00","Unknown","Brooklyn",11218,307,"50202","BK40",39,9,21,"12/7/2015","12/27/2016"
100652,"PIXIE","F","9/1/2004 0:00","Jack Russell Terrier","Queens",11357,407,"991","QN49",19,3,11,"9/8/2016","9/4/2017"
114087,"FRANCINE ","F","6/1/2016 0:00","Border Collie Crossbreed","Queens",11101,402,"1","QN31",26,12,12,"11/12/2016","11/12/2018"
67048,"SCOUT","M","7/1/2011 0:00","American Pit Bull Mix / Pit Bull Mix","Bronx",10469,211,"312","BX31",13,14,34,"4/20/2016","5/14/2019"
119351,"MEGAN","F","12/1/2003 0:00","Labrador Retriever Crossbreed","Queens",11694,NA,"NULL","NULL",NA,NA,NA,"12/13/2016","12/30/2017"
115975,"ANDY","M","1/1/2007 0:00","Unknown","Brooklyn",11215,307,"171","BK40",39,9,21,"11/21/2016","12/24/2017"
29466,"WEMBLEY","M","6/1/2015 0:00","American Eskimo dog","Manhattan",10001,104,"99","MN13",3,10,27,"8/15/2015","8/15/2016"
90182,"EIN","M","5/1/2004 0:00","Welsh Corgi, Pembroke","Staten Island",10301,501,"39","SI08",49,11,23,"7/23/2016","9/13/2017"
113598,"J.J. ","M","6/1/2015 0:00","French Bulldog","Brooklyn",11211,301,"525","BK73",34,7,18,"11/9/2016","10/13/2019"
90078,"DAISY","F","10/1/2014 0:00","Golden Retriever","Brooklyn",11215,307,"171","BK40",39,9,21,"7/23/2016","6/30/2017"
58014,"FOXY ","F","10/1/2015 0:00","Belgian Malinois","Bronx",10452,204,"199","BX26",16,15,29,"3/10/2016","3/10/2017"
16709,"THUNDER ","M","12/1/2013 0:00","Rottweiler","Brooklyn",11229,315,"574","BK44",46,9,19,"5/11/2015","6/15/2016"
98653,"BUDDY","M","8/1/2012 0:00","Labrador Retriever","Manhattan",10011,102,"63","MN23",3,10,27,"8/30/2016","9/20/2018"
80957,"LOLA","F","11/1/2009 0:00","Yorkshire Terrier","Manhattan",10029,111,"170","MN33",8,13,29,"6/16/2016","6/16/2017"
107028,"GUINNESS","M","3/1/2011 0:00","American Pit Bull Terrier/Pit Bull","Queens",11421,409,"12","QN53",32,7,15,"10/5/2016","11/6/2017"
90302,"HOMER","M","7/1/2006 0:00","Polish Hound","Brooklyn",11215,307,"149","BK37",38,9,21,"7/24/2016","9/7/2017"
59272,"COCO ","M","9/1/2010 0:00","Poodle, Toy","Queens",11421,409,"8","QN53",32,7,15,"3/16/2016","3/14/2019"
17660,"MICHELLE","F","7/1/2014 0:00","American Pit Bull Terrier/Pit Bull","Staten Island",10302,501,"251","SI28",50,11,24,"5/16/2015","5/16/2016"
86209,"ZEUS","M","4/1/2015 0:00","Siberian Husky","Manhattan",10040,112,"277","MN35",10,13,31,"7/10/2016","6/4/2017"
71472,"PERCY ","M","1/1/2003 0:00","Beagle","Manhattan",10011,104,"93","MN13",3,10,27,"5/10/2016","5/31/2017"
16845,"LUCKY","M","1/1/2002 0:00","Dalmatian","Manhattan",10011,104,"93","MN13",3,10,27,"5/11/2015","5/30/2016"
6,"ALI","M","1/1/2014 0:00","Basenji","Manhattan",10013,NA,"NULL","NULL",NA,NA,NA,"9/12/2014","9/12/2019"
74306,"SCOOTER","M","1/1/2016 0:00","Dachshund","Staten Island",10312,503,"17011","SI01",51,11,24,"5/19/2016","5/19/2017"
71282,"OREO","M","2/1/2013 0:00","Poodle Crossbreed","Bronx",10466,212,"434","BX62",11,16,36,"5/9/2016","5/9/2017"
19021,"YODA ","M","2/1/2006 0:00","Bull Dog, French","Manhattan",10282,101,"31703","MN25",1,10,26,"5/29/2015","6/29/2020"
94367,"BRIANNA","F","2/1/2010 0:00","Yorkshire Terrier","Staten Island",10314,502,"27702","SI24",51,11,24,"8/9/2016","9/30/2017"
13547,"PERCY","F","12/1/2001 0:00","Poodle, Toy","Brooklyn",11221,304,"423","BK78",37,7,18,"4/19/2015","5/30/2017"
41861,"GIZMO ","M","1/1/2003 0:00","Shih Tzu","Staten Island",10314,501,"197","SI07",50,11,24,"12/3/2015","9/30/2016"
94526,"WAFFLES","M","12/1/2010 0:00","Pug","Brooklyn",11226,314,"520","BK42",40,9,21,"8/10/2016","8/10/2017"
46147,"ROSIE","F","1/1/2006 0:00","Shih Tzu","Staten Island",10308,503,"14606","SI54",51,11,24,"1/7/2016","12/30/2016"
48098,"MIDAS","M","11/1/2015 0:00","Labradoodle","Brooklyn",11201,302,"9","BK09",33,7,26,"1/17/2016","1/17/2018"
13320,"MONTY","M","4/1/2004 0:00","Brittany Spaniel","Brooklyn",11233,303,"273","BK35",36,8,25,"4/17/2015","4/17/2016"
25789,"NUBIAN","M","2/1/2007 0:00","Cocker Spaniel","Manhattan",10021,108,"128","MN40",4,12,28,"7/20/2015","6/30/2020"
5634,"NAME NOT PROVIDED","F","10/1/2014 0:00","Schnauzer, Miniature","Bronx",10457,206,"37504","BX17",15,15,33,"2/11/2015","2/11/2016"
63700,"PABLO ","M","12/1/2015 0:00","French Bulldog","Manhattan",10009,106,"44","MN50",4,12,27,"4/6/2016","4/6/2017"
3519,"SPUTNIK","M","1/1/2013 0:00","Staffordshire Bull Terrier","Manhattan",10006,101,"13","MN25",1,10,26,"1/20/2015","1/20/2016"
78036,"POPPA","M","6/1/2009 0:00","American Pit Bull Mix / Pit Bull Mix","Manhattan",10029,111,"162","MN33",8,13,30,"6/6/2016","6/6/2017"
31295,"MIA","F","6/1/2012 0:00","Beagle","Brooklyn",11216,308,"31701","BK61",36,9,25,"8/30/2015","8/30/2016"
110349,"CLYDE","M","7/1/2011 0:00","West High White Terrier","Manhattan",10011,105,"54","MN13",3,12,27,"10/21/2016","11/7/2017"
33060,"GRACIE ","F","5/1/2014 0:00","Beagle","Brooklyn",11228,311,"168","BK27",43,11,22,"9/15/2015","9/15/2016"
48077,"LEXIE","F","12/1/2013 0:00","Miniature Pinscher","Manhattan",10150,NA,"NULL","NULL",NA,NA,NA,"1/17/2016","1/17/2021"
102270,"POLLY","F","9/1/2014 0:00","American Pit Bull Mix / Pit Bull Mix","Brooklyn",11220,307,"78","BK32",38,7,20,"9/15/2016","9/28/2017"
49596,"SADIE","F","1/1/2007 0:00","Unknown","Staten Island",10301,501,"47","SI08",49,11,23,"1/27/2016","2/3/2017"
24562,"SOPHIE","F","10/1/2011 0:00","Wheaton Terrier","Manhattan",10032,112,"247","MN36",7,13,31,"7/9/2015","6/6/2016"
12100,"RIO","M","5/1/2013 0:00","Yorkshire Terrier","Staten Island",10310,501,"121","SI35",49,11,24,"4/9/2015","4/9/2016"
36549,"HENRY","M","8/1/2015 0:00","Schnauzer Crossbreed","Brooklyn",11215,306,"137","BK37",39,7,20,"10/18/2015","10/18/2016"
60142,"RUBY","F","1/1/2006 0:00","Yorkshire Terrier","Bronx",10463,208,"29302","BX29",11,16,34,"3/21/2016","3/31/2017"
35554,"PHOEBE","F","6/1/2009 0:00","Unknown","Manhattan",10069,107,"155","MN14",6,10,27,"10/9/2015","10/22/2016"
73205,"RALPHY","M","1/1/2016 0:00","Labrador Retriever","Brooklyn",11206,301,"511","BK90",34,7,18,"5/15/2016","5/15/2017"
118948,"KIKI","F","11/1/2009 0:00","Maltese","Manhattan",10012,102,"5501","MN23",1,10,26,"12/10/2016","1/23/2018"
55169,"MAX ","M","10/1/2014 0:00","Shiba Inu","Queens",11355,407,"837","QN62",20,6,16,"2/24/2016","4/18/2017"
21682,"BELLA","F","11/1/2013 0:00","Unknown","Brooklyn",11221,304,"437","BK77",37,7,18,"6/18/2015","5/25/2016"
45035,"KOBE","M","8/1/2015 0:00","Cavalier King Charles Spaniel","Manhattan",10002,103,"12","MN28",1,7,26,"12/29/2015","12/29/2016"
20303,"CHI ","F","6/1/2011 0:00","American Staffordshire Terrier ","Bronx",10475,NA,"NULL","NULL",NA,NA,NA,"6/8/2015","6/8/2016"
7460,"MATILDA","F","2/1/2009 0:00","Pug","Bronx",10474,202,"93","BX27",17,15,32,"2/28/2015","2/8/2016"
120951,"JUPITER","M","12/1/2015 0:00","American Pit Bull Mix / Pit Bull Mix","Queens",11363,411,"1479","QN45",19,3,11,"12/23/2016","12/23/2017"
46720,"PRINCE","M","3/1/2013 0:00","Shih Tzu Crossbreed","Manhattan",10034,112,"299","MN01",10,13,31,"1/11/2016","1/11/2017"
27704,"SONJA ","F","1/1/2011 0:00","American Pit Bull Terrier/Pit Bull","Bronx",10465,210,"144","BX52",13,14,34,"8/3/2015","8/3/2016"
116649,"ANTIGONE","F","8/1/2009 0:00","Unknown","Brooklyn",11216,308,"315","BK61",36,8,25,"11/27/2016","12/3/2017"
48227,"COOKIE","F","12/1/2014 0:00","Maltese","Manhattan",10009,106,"44","MN50",4,12,27,"1/18/2016","1/18/2017"
67227,"BULLET","M","11/1/2010 0:00","Unknown","Brooklyn",11234,318,"646","BK45",46,9,22,"4/21/2016","5/14/2017"
44663,"JEFFREY ","M","3/1/2012 0:00","Bull Dog, English","Brooklyn",11206,303,"253","BK75",36,8,25,"12/25/2015","12/25/2016"
23861,"CHAKIE","M","4/1/2009 0:00","Chihuahua","Brooklyn",11219,310,"196","BK30",43,11,22,"7/4/2015","7/19/2016"
108710,"WEDNESDAY","F","12/1/2012 0:00","Border Collie","Brooklyn",11229,315,"576","BK44",48,9,19,"10/15/2016","10/15/2018"
60521,"SANDI","F","9/1/2005 0:00","Jack Russell Terrier","Manhattan",10004,101,"31704","MN25",1,10,26,"3/22/2016","5/17/2017"
48702,"HARPER","F","12/1/2008 0:00","Cocker Spaniel","Manhattan",10022,106,"108","MN19",5,12,28,"1/21/2016","2/15/2017"
27015,"CHARLIE","M","11/1/2013 0:00","Maltese","Manhattan",10003,102,"59","MN23",2,12,27,"7/29/2015","6/20/2016"
63170,"MUFFIN","F","12/1/2015 0:00","Bull Dog, English","Manhattan",10065,108,"118","MN31",5,12,28,"4/4/2016","4/4/2017"
63143,"ARYA","F","10/1/2015 0:00","Bull Dog, English","Queens",11385,405,"635","QN19",30,6,15,"4/3/2016","4/3/2017"
78659,"NOAH","M","3/1/2000 0:00","Shih Tzu","Brooklyn",11233,308,"307","BK61",41,8,25,"6/9/2016","7/30/2017"
16959,"LADY ","F","10/1/2012 0:00","Unknown","Manhattan",10035,111,"178","MN34",8,13,29,"5/12/2015","4/17/2016"
82010,"SHEBA","F","5/1/2007 0:00","Shih Tzu","Manhattan",10025,107,"181","MN12",6,10,30,"6/21/2016","6/21/2017"
96480,"BREMER","M","6/1/2016 0:00","Yorkshire Terrier","Bronx",10466,212,"458","BX03",12,16,36,"8/18/2016","8/18/2017"
